"Year","LEA","LEA.Name","School","School.Name","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
2023,15,"Montgomery",405,"Somerset Elementary"," Mathematics All Grades","All Students","183","115",62.8,"6.0","31.1","50.8","12.0",20241015,"-8581890.5708","4717218.3494","2491","Montgomery                                        ","15.008","5811 WARWICK PLACE","CHEVY CHASE","MD","20815","K-5","Elementary","ZCTA5 20815","B19301_001",131556,7502
2023,3,"Baltimore County",701,"Seventh District Elementary"," Mathematics All Grades","All Students","166","104",62.7,"<= 5.0","32.5","57.2","5.4",20241015,"-8532286.7871","4819729.5177","2711","Baltimore County                                  ","03.086","20300 YORK ROAD","PARKTON","MD","21120","PreK-5","Elementary","ZCTA5 21120","B19301_001",73297,8957
2023,10,"Frederick",917,"Deer Crossing Elementary"," Mathematics All Grades","All Students","243","152",62.6,"<= 5.0","32.9","56.0","6.6",20241015,"-8604080.2816","4779648.1185","1746","Frederick                                         ","10.053","10601 FINN DRIVE","NEW MARKET","MD","21774","PreK-5","Elementary","ZCTA5 21774","B19301_001",58468,2944
2023,6,"Carroll",804,"Hampstead Elementary"," Mathematics All Grades","All Students","189","118",62.4,"6.9","30.7","59.3","<= 5.0",20241015,"-8556270.5543","4808306.5223","2362","Carroll                                           ","06.022","3737 SHILOH ROAD","HAMPSTEAD","MD","21074","PreK-5","Elementary","ZCTA5 21074","B19301_001",50571,3878
2023,15,"Montgomery",512,"Greenwood Elementary"," Mathematics All Grades","All Students","263","164",62.4,"5.3","32.3","54.8","7.6",20241015,"-8578803.5734","4745390.7753","2114","Montgomery                                        ","15.192","3336 GOLDMINE ROAD","BROOKEVILLE","MD","20833","K-5","Elementary","ZCTA5 20833","B19301_001",66763,4677
2023,13,"Howard",105,"Rockburn Elementary"," Mathematics All Grades","All Students","298","185",62.1,"5.4","32.6","52.7","9.4",20241015,"-8545845.4805","4752515.2114","1835","Howard                                            ","13.050","6145 MONTGOMERY RD","ELKRIDGE","MD","21075","PreK-5","Elementary","ZCTA5 21075","B19301_001",53091,2563
2023,10,"Frederick",903,"New Market Elementary"," Mathematics All Grades","All Students","280","173",61.8,"<= 5.0","34.3","55.4","6.4",20241015,"-8602254.5613","4776791.6025","1767","Frederick                                         ","10.030","93 W. MAIN STREET","NEW MARKET","MD","21774","PreK-5","Elementary","ZCTA5 21774","B19301_001",58468,2944
2023,15,"Montgomery",204,"Garrett Park Elementary"," Mathematics All Grades","All Students","356","220",61.8,"8.4","29.8","54.2","7.6",20241015,"-8582341.7702","4726360.4237","2197","Montgomery                                        ","15.048","4810 OXFORD STREET","GARRETT PARK","MD","20896","K-5","Elementary","ZCTA5 20896","B19301_001",106754,10592
2023,12,"Harford",329,"Prospect Mill Elementary"," Mathematics All Grades","All Students","292","180",61.6,"5.1","33.2","56.5","5.1",20241015,"-8492839.7829","4801689.6035","1597","Harford                                           ","12.012","101 PROSPECT MILL RD.","BEL AIR","MD","21015","PreK-5","Elementary","ZCTA5 21015","B19301_001",57656,2814
2023,15,"Montgomery",773,"Rock Creek Forest Elementary"," Mathematics All Grades","All Students","318","195",61.3,"<= 5.0","34.9","50.9","10.4",20241015,"-8577289.7075","4720552.3301","2516","Montgomery                                        ","15.138","8330 GRUBB ROAD","CHEVY CHASE","MD","20815","K-5","Elementary","ZCTA5 20815","B19301_001",131556,7502
2023,18,"Saint Mary's",503,"White Marsh Elementary"," Mathematics All Grades","All Students","103","63",61.2,"6.8","32.0","58.3","<= 5.0",20241015,"-8467774.5384","4674271.206","1444","Talbot                                            ","20.007","4322 LOVERS LANE","TRAPPE","MD","21673","PreK-5","Elementary","ZCTA5 21673","B19301_001",47391,8191
2023,18,"Saint Mary's",503,"White Marsh Elementary"," Mathematics All Grades","All Students","103","63",61.2,"6.8","32.0","58.3","<= 5.0",20241015,"-8546705.2825","4645601.3492","1455","St. Mary's                                        ","18.016","29090 THOMPSON CORNER ROAD","MECHANICSVILLE","MD","20659","K-5","Elementary","ZCTA5 20659","B19301_001",48224,3350
2023,21,"Washington",603,"Boonsboro Elementary"," Mathematics All Grades","All Students","248","151",60.9,"8.9","30.2","54.0","6.9",20241015,"-8644054.9781","4795553.5571","1446","Washington                                        ","21.027","5 CAMPUS AVENUE","BOONSBORO","MD","21713","PreK-5","Elementary","ZCTA5 21713","B19301_001",46822,5238
2023,4,"Calvert",316,"Sunderland Elementary"," Mathematics All Grades","All Students","321","193",60.1,"5.9","34.0","53.3","6.9",20241015,"-8527389.1389","4674527.0594","1712","Calvert                                           ","04.014","150 CLYDE JONES ROAD","SUNDERLAND","MD","20689","PreK-5","Elementary","ZCTA5 20689","B19301_001",64525,12877
2023,15,"Montgomery",428,"Thomas W. Pyle Middle"," Mathematics All Grades","All Students","1239","744",60,"<= 5.0","36.0","54.8","5.2",20241015,"-8586071.1916","4720086.7555","2187","Montgomery                                        ","15.175","6311 WILSON LANE","BETHESDA","MD","20817","6-8","Middle","ZCTA5 20817","B19301_001",121150,8562
2023,6,"Carroll",404,"Sandymount Elementary"," Mathematics All Grades","All Students","262","157",59.9,"<= 5.0","36.6","56.9","<= 5.0",20241015,"-8562564.3767","4796695.1486","1693","Carroll                                           ","06.005","2222 OLD WESTMINSTER PIKE","FINKSBURG","MD","21048","PreK-5","Elementary","ZCTA5 21048","B19301_001",55800,5425
2023,3,"Baltimore County",905,"Stoneleigh Elementary"," Mathematics All Grades","All Students","345","206",59.7,"7.8","32.5","54.5","5.2",20241015,"-8526912.7113","4776525.4382","1501","Baltimore County                                  ","03.022","900 PEMBERTON ROAD","BALTIMORE","MD","21212","K-5","Elementary","ZCTA5 21212","B19301_001",61277,5442
2023,13,"Howard",204,"St. Johns Lane Elementary"," Mathematics All Grades","All Students","353","209",59.2,"7.1","33.7","53.3","5.9",20241015,"-8553082.9164","4763382.03","1861","Howard                                            ","13.028","2960 ST JOHNS LANE","ELLICOTT CITY","MD","21042","K-5","Elementary","ZCTA5 21042","B19301_001",77562,3782
2023,2,"Anne Arundel",2172,"Oak Hill Elementary"," Mathematics All Grades","All Students","327","193",59,"<= 5.0","36.4","52.0","7.0",20241015,"-8523672.476","4733695.6541","2613","Anne Arundel                                      ","02.107","34 TRUCKHOUSE ROAD","SEVERNA PARK","MD","21146","K-5","Elementary","ZCTA5 21146","B19301_001",72385,4054
2023,15,"Montgomery",101,"Clarksburg Elementary"," Mathematics All Grades","All Students","388","229",59,"5.7","35.3","51.3","7.7",20241015,"-8602942.3695","4755627.2732","2225","Montgomery                                        ","15.003","13530 REDGRAVE PLACE","CLARKSBURG","MD","20871","K-5","Elementary","ZCTA5 20871","B19301_001",58295,3895
2023,23,"Worcester",901,"Buckingham Elementary"," Mathematics All Grades","All Students","192","113",58.9,"9.9","31.3","51.6","7.3",20241015,"-8373669.9706","4624865.3431","1377","Worcester                                         ","23.007","100 BUCKINGHAM ROAD","BERLIN","MD","21811","PreK-4","Elementary","ZCTA5 21811","B19301_001",51603,4030
2023,15,"Montgomery",652,"Monocacy Elementary"," Mathematics All Grades","All Students","80","47",58.8,"<= 5.0","38.8","46.3","12.5",20241015,"-8617293.1416","4787078.9084","1755","Frederick                                         ","10.040","7421 HAYWARD ROAD","FREDERICK","MD","21702","PreK-5","Elementary","ZCTA5 21702","B19301_001",48392,2092
2023,15,"Montgomery",652,"Monocacy Elementary"," Mathematics All Grades","All Students","80","47",58.8,"<= 5.0","38.8","46.3","12.5",20241015,"-8615358.5876","4753851.9669","2076","Montgomery                                        ","15.233","18801 BARNESVILLE ROAD","DICKERSON","MD","20842","K-5","Elementary","ZCTA5 20842","B19301_001",64766,10247
2023,15,"Montgomery",360,"Jones Lane Elementary"," Mathematics All Grades","All Students","205","120",58.5,"9.3","32.2","48.8","9.8",20241015,"-8601171.8663","4736486.5951","2144","Montgomery                                        ","15.150","15110 JONES LANE","GAITHERSBURG","MD","20878","K-5","Elementary","ZCTA5 20878","B19301_001",69898,2690
2023,15,"Montgomery",504,"Westover Elementary"," Mathematics All Grades","All Students","113","66",58.4,"8.8","32.7","52.2","6.2",20241015,"-8573603.0656","4732396.099","2071","Montgomery                                        ","15.232","401 HAWKESBURY LANE","SILVER SPRING","MD","20904","K-5","Elementary","ZCTA5 20904","B19301_001",48162,2913
2023,12,"Harford",436,"Jarrettsville Elementary"," Mathematics All Grades","All Students","242","141",58.3,"9.1","32.6","57.4","<= 5.0",20241015,"-8514427.9539","4808325.407","1889","Harford                                           ","12.017","3818 NORRISVILLE RD","JARRETTSVILLE","MD","21084","K-5","Elementary","ZCTA5 21084","B19301_001",57980,8613
2023,10,"Frederick",303,"Middletown Elementary"," Mathematics All Grades","All Students","430","250",58.1,"6.3","35.6","53.0","5.1",20241015,"-8631485.9709","4785477.8727","1781","Frederick                                         ","10.001","201 E GREEN STREET","MIDDLETOWN","MD","21769","3-5","Elementary","ZCTA5 21769","B19301_001",61639,4388
2023,15,"Montgomery",508,"Candlewood Elementary"," Mathematics All Grades","All Students","181","105",58,"8.8","33.1","51.4","6.6",20241015,"-8587966.0921","4740167.1106","2169","Montgomery                                        ","15.111","7210 OSPREY DR","ROCKVILLE","MD","20855","K-5","Elementary","ZCTA5 20855","B19301_001",66362,4658
2023,12,"Harford",328,"Forest Lakes Elementary"," Mathematics All Grades","All Students","240","139",57.9,"5.8","36.3","55.4","<= 5.0",20241015,"-8503100.7341","4803501.7667","1870","Harford                                           ","12.048","100 OSBORNE PARKWAY","FOREST HILL","MD","21050","K-5","Elementary","ZCTA5 21050","B19301_001",53046,3055
2023,15,"Montgomery",505,"Lucy V. Barnsley Elementary"," Mathematics All Grades","All Students","410","237",57.8,"12.4","29.8","48.0","9.8",20241015,"-8583137.3082","4735170.2398","2091","Montgomery                                        ","15.225","14516 NADINE DRIVE","ROCKVILLE","MD","20853","PreK-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
2023,18,"Saint Mary's",602,"Oakville Elementary"," Mathematics All Grades","All Students","128","74",57.8,"10.9","31.3","51.6","6.3",20241015,"-8532203.2041","4635271.6313","1461","St. Mary's                                        ","18.011","26410 THREE NOTCH ROAD","MECHANICSVILLE","MD","20659","PreK-5","Elementary","ZCTA5 20659","B19301_001",48224,3350
2023,21,"Washington",202,"Williamsport Elementary"," Mathematics All Grades","All Students","258","148",57.4,"9.7","32.9","48.1","9.3",20241015,"-8661687.9043","4807983.5432","1419","Washington                                        ","21.029","1 SOUTH CLIFTON DRIVE","WILLIAMSPORT","MD","21795","PreK-5","Elementary","ZCTA5 21795","B19301_001",41856,3806
2023,15,"Montgomery",415,"North Chevy Chase Elementary"," Mathematics All Grades","All Students","239","137",57.3,"7.9","34.7","47.3","10.0",20241015,"-8579756.0778","4721521.6067","2508","Montgomery                                        ","15.195","3700 JONES BRIDGE ROAD","CHEVY CHASE","MD","20815","3-6","Elementary","ZCTA5 20815","B19301_001",131556,7502
2023,2,"Anne Arundel",4272,"West Annapolis Elementary"," Mathematics All Grades","All Students","105","60",57.1,"9.5","33.3","51.4","5.7",20241015,"-8516315.1376","4720430.8479","2577","Anne Arundel                                      ","02.036","505 MELVIN AVENUE","ANNAPOLIS","MD","21401","K-5","Elementary","ZCTA5 21401","B19301_001",78167,6474
2023,3,"Baltimore County",308,"Fort Garrison Elementary"," Mathematics All Grades","All Students","121","69",57,"7.4","35.5","53.7","<= 5.0",20241015,"-8538609.1126","4779207.1329","2704","Baltimore County                                  ","03.090","3310 WOODVALLEY DRIVE","BALTIMORE","MD","21208","PreK-5","Elementary","ZCTA5 21208","B19301_001",52450,3552
2023,13,"Howard",407,"Lisbon Elementary"," Mathematics All Grades","All Students","237","135",57,"5.9","37.1","50.6","6.3",20241015,"-8579290.9404","4769599.7394","1811","Howard                                            ","13.004","15901 FREDERICK ROAD","WOODBINE","MD","21797","K-5","Elementary","ZCTA5 21797","B19301_001",71685,8671
2023,15,"Montgomery",425,"Ashburton Elementary"," Mathematics All Grades","All Students","407","232",57,"7.1","35.9","49.1","7.9",20241015,"-8585786.0499","4724439.5182","2120","Montgomery                                        ","15.188","6314 LONE OAK DRIVE","BETHESDA","MD","20817","K-5","Elementary","ZCTA5 20817","B19301_001",121150,8562
2023,3,"Baltimore County",1104,"Kingsville Elementary"," Mathematics All Grades","All Students","153","87",56.9,"9.2","34.0","51.0","5.9",20241015,"-8506904.9195","4787261.3786","1473","Baltimore County                                  ","03.080","7300 SUNSHINE AVENUE","KINGSVILLE","MD","21087","K-5","Elementary","ZCTA5 21087","B19301_001",61057,4588
2023,1,"Allegany",1101,"Frost Elementary"," Mathematics All Grades","All Students","97","55",56.7,"13.4","29.9","46.4","10.3",20241015,"-8786489.4547","4818300.3523","2338","Allegany                                          ","01.029","260 SHAW STREET","FROSTBURG","MD","21532","PreK-5","Elementary","ZCTA5 21532","B19301_001",31281,2724
2023,6,"Carroll",601,"Manchester Elementary"," Mathematics All Grades","All Students","328","186",56.7,"<= 5.0","39.9","52.7","<= 5.0",20241015,"-8558674.7378","4817110.3853","1682","Carroll                                           ","06.033","3224 YORK ST","MANCHESTER","MD","21102","PreK-5","Elementary","ZCTA5 21102","B19301_001",51635,4126
2023,15,"Montgomery",511,"Cashell Elementary"," Mathematics All Grades","All Students","141","80",56.7,"6.4","36.9","46.8","9.9",20241015,"-8581158.9122","4741358.3185","2115","Montgomery                                        ","15.193","17101 CASHELL RD","ROCKVILLE","MD","20853","PreK-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
2023,10,"Frederick",1604,"Myersville Elementary"," Mathematics All Grades","All Students","200","113",56.5,"5.5","38.0","50.0","6.5",20241015,"-8634554.5034","4794892.9123","1737","Frederick                                         ","10.061","429 MAIN STREET","MYERSVILLE","MD","21773","K-5","Elementary","ZCTA5 21773","B19301_001",57710,5504
2023,6,"Carroll",714,"Friendship Valley Elementary"," Mathematics All Grades","All Students","250","141",56.4,"7.2","36.4","54.0","<= 5.0",20241015,"-8572101.9048","4800090.9754","2350","Carroll                                           ","06.038","1100 GIST RD","WESTMINSTER","MD","21157","K-5","Elementary","ZCTA5 21157","B19301_001",46732,2403
2023,6,"Carroll",806,"Spring Garden Elementary"," Mathematics All Grades","All Students","211","119",56.4,"9.0","34.6","52.6","<= 5.0",20241015,"-8553835.8551","4806963.2302","1674","Carroll                                           ","06.037","700 BOXWOOD DRIVE","HAMPSTEAD","MD","21074","PreK-5","Elementary","ZCTA5 21074","B19301_001",50571,3878
2023,18,"Saint Mary's",301,"Leonardtown Elementary"," Mathematics All Grades","All Students","218","123",56.4,"10.6","33.0","50.9","5.5",20241015,"-8531456.7599","4621406.4359","1901","St. Mary's                                        ","18.008","22885 DUKE STREET","LEONARDTOWN","MD","20650","PreK-5","Elementary","ZCTA5 20650","B19301_001",54721,4307
2023,15,"Montgomery",706,"Clearspring Elementary"," Mathematics All Grades","All Students","324","182",56.2,"13.3","30.6","44.4","11.7",20241015,"-8594691.0534","4759838.0886","2137","Montgomery                                        ","15.154","9930 MOYER ROAD","DAMASCUS","MD","20872","HS-5","Elementary","ZCTA5 20872","B19301_001",56640,4314
2023,6,"Carroll",906,"Winfield Elementary"," Mathematics All Grades","All Students","317","177",55.8,"8.2","36.0","53.0","<= 5.0",20241015,"-8547037.6268","4772519.8486","1496","Baltimore County                                  ","03.027","8300 CARLSON LANE","BALTIMORE","MD","21244","PreK-5","Elementary","ZCTA5 21244","B19301_001",37693,1902
2023,6,"Carroll",906,"Winfield Elementary"," Mathematics All Grades","All Students","317","177",55.8,"8.2","36.0","53.0","<= 5.0",20241015,"-8577645.7957","4786792.1607","1683","Carroll                                           ","06.023","4401 SALEM BOTTOM RD","WESTMINSTER","MD","21157","PreK-5","Elementary","ZCTA5 21157","B19301_001",46732,2403
2023,4,"Calvert",302,"Beach Elementary"," Mathematics All Grades","All Students","244","136",55.7,"<= 5.0","39.8","52.5","<= 5.0",20241015,"-8520093.0918","4676440.6965","1710","Calvert                                           ","04.011","7900 OLD BAYSIDE RD","CHESAPEAKE BEACH","MD","20732","PreK-5","Elementary","ZCTA5 20732","B19301_001",57462,4072
