"","School.Name","assessment","Weighted_Proficient","Year","LEA","LEA.Name","School","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","diference","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
"273","Fields Road Elementary","Math",48.22,2023,15,"Montgomery",566," Mathematics All Grades","All Students","202","64",31.7,"28.7","39.6","27.2","<= 5.0",20241015,-16.52,"-8595543.7065","4738717.7393","2218","Montgomery                                        ","15.020","1 SCHOOL DRIVE","GAITHERSBURG","MD","20878","PreK-5","Elementary","ZCTA5 20878","B19301_001",69898,2690
"274","Fifth District Elementary","Math",78.3388535031847,2023,3,"Baltimore County",501," Mathematics All Grades","All Students","147","112",76.2,"<= 5.0","22.4","69.4","6.8",20241015,-2.13885350318472,"-8546810.1394","4808108.8406","1554","Baltimore County                                  ","03.178","3725 MOUNT CARMEL ROAD","UPPERCO","MD","21155","K-5","Elementary","ZCTA5 21155","B19301_001",56199,11394
"275","Flintstone Elementary","Math",24.3375366568915,2023,1,"Allegany",301," Mathematics All Grades","All Students","92","23",25,"16.3","58.7","22.8","<= 5.0",20241015,0.662463343108502,"-8571099.8591","4694079.1357","2044","Prince George's                                   ","16.048","800 COMANCHE DRIVE","OXON HILL","MD","20745","PreK-5","Elementary","ZCTA5 20745","B19301_001",41479,2976
"276","Flintstone Elementary","Math",24.3375366568915,2023,1,"Allegany",301," Mathematics All Grades","All Students","92","23",25,"16.3","58.7","22.8","<= 5.0",20241015,0.662463343108502,"-8745767.0697","4822635.0251","2480","Allegany                                          ","01.020","22000 NATIONAL PIKE SW","FLINTSTONE","MD","21530","PreK-5","Elementary","ZCTA5 21530","B19301_001",33165,7272
"277","Flintstone Elementary","Math",24.3375366568915,2023,16,"Prince George's",1208," Mathematics All Grades","All Students","192","31",16.1,"42.7","41.1","16.1","<= 5.0",20241015,-8.2375366568915,"-8571099.8591","4694079.1357","2044","Prince George's                                   ","16.048","800 COMANCHE DRIVE","OXON HILL","MD","20745","PreK-5","Elementary","ZCTA5 20745","B19301_001",41479,2976
"278","Flintstone Elementary","Math",24.3375366568915,2023,16,"Prince George's",1208," Mathematics All Grades","All Students","192","31",16.1,"42.7","41.1","16.1","<= 5.0",20241015,-8.2375366568915,"-8745767.0697","4822635.0251","2480","Allegany                                          ","01.020","22000 NATIONAL PIKE SW","FLINTSTONE","MD","21530","PreK-5","Elementary","ZCTA5 21530","B19301_001",33165,7272
"279","Flora M. Singer Elementary","Math",44.8,2023,15,"Montgomery",770," Mathematics All Grades","All Students","295","125",42.4,"27.5","30.2","38.0","<= 5.0",20241015,-2.40000000000001,"-8577680.3543","4724354.0275","2216","Montgomery                                        ","15.018","2600 HAYDEN DRIVE","SILVER SPRING","MD","20902","PreK-5","Elementary","ZCTA5 20902","B19301_001",48887,2703
"280","Flower Hill Elementary","Math",23.7669902912621,2023,15,"Montgomery",549," Mathematics All Grades","All Students","205","36",17.6,"32.7","49.8","16.1","<= 5.0",20241015,-6.16699029126213,"-8590649.0956","4744469.5778","2151","Montgomery                                        ","15.147","18425 FLOWER HILL WAY","GAITHERSBURG","MD","20879","PreK-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
"281","Flower Valley Elementary","Math",57.1962962962963,2023,15,"Montgomery",506," Mathematics All Grades","All Students","259","111",42.9,"15.8","41.3","37.5","5.4",20241015,-14.2962962962963,"-8581992.346","4736825.3785","2095","Montgomery                                        ","15.217","4615 SUNFLOWER DR","ROCKVILLE","MD","20853","K-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
"282","Folly Quarter Middle","Math",62.5024038461538,2023,13,"Howard",307," Mathematics All Grades","All Students","678","432",63.7,"5.3","31.0","55.2","8.6",20241015,1.19759615384616,"-8569796.275","4759878.0435","1827","Howard                                            ","13.081","13500 TRIDELPHIA ROAD","ELLICOTT CITY","MD","21042","6-8","Middle","ZCTA5 21042","B19301_001",77562,3782
"283","Forest Heights Elementary","Math",9.16993464052288,2023,16,"Prince George's",1204," Mathematics All Grades","All Students","129","14",10.9,"44.2","45.0","10.1","<= 5.0",20241015,1.73006535947713,"-8571874.3433","4695327.7386","2009","Prince George's                                   ","16.120","200 TALBERT DRIVE","OXON HILL","MD","20745","PreK-6","Elementary","ZCTA5 20745","B19301_001",41479,2976
"284","Forest Hill Elementary","Math",62.2688715953307,2023,12,"Harford",326," Mathematics All Grades","All Students","229","100",43.7,"7.0","49.3","42.4","<= 5.0",20241015,-18.5688715953307,"-8503245.5459","4806007.0166","1595","Harford                                           ","12.043","2407 ROCKS RD","FOREST HILL","MD","21050","K-5","Elementary","ZCTA5 21050","B19301_001",53046,3055
"285","Forest Knolls Elementary","Math",57.1562310030395,2023,15,"Montgomery",803," Mathematics All Grades","All Students","239","115",48.1,"15.5","36.4","41.0","7.1",20241015,-9.05623100303951,"-8573830.7565","4726422.7881","2194","Montgomery                                        ","15.057","10830 EASTWOOD AVE","SILVER SPRING","MD","20901","HS-5","Elementary","ZCTA5 20901","B19301_001",58121,2624
"286","Forest Lakes Elementary","Math",61.1635071090047,2023,12,"Harford",328," Mathematics All Grades","All Students","240","139",57.9,"5.8","36.3","55.4","<= 5.0",20241015,-3.26350710900474,"-8503100.7341","4803501.7667","1870","Harford                                           ","12.048","100 OSBORNE PARKWAY","FOREST HILL","MD","21050","K-5","Elementary","ZCTA5 21050","B19301_001",53046,3055
"287","Forest Oak Middle","Math",20.1561827956989,2023,15,"Montgomery",248," Mathematics All Grades","All Students","854","*",5,"55.7","40.0","<= 5.0","<= 5.0",20241015,-15.1561827956989,"-8592187.6864","4743724.6338","2113","Montgomery                                        ","15.191","651 SAYBROOKE OAKS BOULEVARD","GAITHERSBURG","MD","20877","6-8","Middle","ZCTA5 20877","B19301_001",38859,2896
"288","Forest Ridge Elementary","Math",46.4390934844193,2023,13,"Howard",622," Mathematics All Grades","All Students","315","103",32.7,"24.8","42.5","29.5","<= 5.0",20241015,-13.7390934844193,"-8553787.4055","4741042.5439","1845","Howard                                            ","13.047","9550 GORMAN RD","LAUREL","MD","20723","K-5","Elementary","ZCTA5 20723","B19301_001",58525,3900
"289","Fort Foote Elementary","Math",17.5620879120879,2023,16,"Prince George's",1213," Mathematics All Grades","All Students","165","27",16.4,"31.5","52.1","15.8","<= 5.0",20241015,-1.16208791208791,"-8572230.8075","4689620.9482","1936","Prince George's                                   ","16.214","8300 OXON HILL ROAD","FORT WASHINGTON","MD","20744","PreK-6","Elementary","ZCTA5 20744","B19301_001",51671,2307
"290","Fort Garrison Elementary","Math",77.416935483871,2023,3,"Baltimore County",308," Mathematics All Grades","All Students","121","69",57,"7.4","35.5","53.7","<= 5.0",20241015,-20.416935483871,"-8538609.1126","4779207.1329","2704","Baltimore County                                  ","03.090","3310 WOODVALLEY DRIVE","BALTIMORE","MD","21208","PreK-5","Elementary","ZCTA5 21208","B19301_001",52450,3552
"291","Fort Hill High","Math",5.9,2023,1,"Allegany",405," Mathematics All Grades","All Students","381","*",5,"52.2","44.4","<= 5.0","<= 5.0",20241015,-0.9,"-8766187.5511","4814386.8836","2471","Allegany                                          ","01.011","500 GREENWAY AVENUE","CUMBERLAND","MD","21502","9-12","High","ZCTA5 21502","B19301_001",30485,1296
"292","Fort Smallwood Elementary","Math",44.6092307692308,2023,2,"Anne Arundel",2112," Mathematics All Grades","All Students","200","80",40,"14.0","46.0","37.5","<= 5.0",20241015,-4.60923076923076,"-8513357.7281","4740799.8821","2580","Anne Arundel                                      ","02.031","1720 POPLAR RIDGE ROAD","PASADENA","MD","21122","PreK-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
"293","Fort Washington Forest Elementary","Math",21.8007518796992,2023,16,"Prince George's",504," Mathematics All Grades","All Students","171","29",17,"33.3","49.7","17.0","<= 5.0",20241015,-4.80075187969925,"-8569970.127","4680080.8273","1917","Prince George's                                   ","16.210","1300 FILLMORE ROAD","FORT WASHINGTON","MD","20744","PreK-6","Elementary","ZCTA5 20744","B19301_001",51671,2307
"294","Fountain Green Elementary","Math",64.9071698113208,2023,12,"Harford",327," Mathematics All Grades","All Students","229","148",64.6,"7.0","28.4","59.4","5.2",20241015,-0.307169811320762,"-8494191.7879","4799484.3768","1879","Harford                                           ","12.033","517 FOUNTAIN GREEN RD","BEL AIR","MD","21015","PreK-5","Elementary","ZCTA5 21015","B19301_001",57656,2814
"295","Fountain Rock Elementary","Math",34.5943925233645,2023,21,"Washington",2002," Mathematics All Grades","All Students","132","39",29.5,"19.7","50.8","26.5","<= 5.0",20241015,-5.09439252336449,"-8657654.6512","4803751.1206","2328","Washington                                        ","21.043","17145 LAPPANS ROAD","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
"296","Fountaindale Elementary","Math",66.3376884422111,2023,21,"Washington",2701," Mathematics All Grades","All Students","181","93",51.4,"13.8","34.8","42.5","8.8",20241015,-14.9376884422111,"-8651555.9993","4817928.7919","1411","Washington                                        ","21.046","901 NORTHERN AVENUE","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
"297","Four Seasons Elementary","Math",61.4228295819936,2023,2,"Anne Arundel",3272," Mathematics All Grades","All Students","305","156",51.1,"7.9","41.0","43.9","7.2",20241015,-10.3228295819936,"-8537588.5835","4729314.7936","2586","Anne Arundel                                      ","02.010","979 WAUGH CHAPEL ROAD","GAMBRILLS","MD","21054","PreK-5","Elementary","ZCTA5 21054","B19301_001",62213,5739
"298","Fox Chapel Elementary","Math",55.0643076923077,2023,15,"Montgomery",106," Mathematics All Grades","All Students","338","158",46.7,"15.1","38.2","38.2","8.6",20241015,-8.36430769230769,"-8598554.8068","4746361.762","2172","Montgomery                                        ","15.100","19315 ARCHDALE ROAD","GERMANTOWN","MD","20874","PreK-5","Elementary","ZCTA5 20874","B19301_001",50989,2761
"299","Francis Scott Key Elementary","Math",8.31958333333333,2023,16,"Prince George's",617," Mathematics All Grades","All Students","204","11",5.4,"50.5","44.1","5.4","<= 5.0",20241015,-2.91958333333333,"-8560872.0966","4701680.481","2530","Prince George's                                   ","16.160","2301 SCOTT KEY DRIVE","DISTRICT HEIGHTS","MD","20747","PreK-5","Elementary","ZCTA5 20747","B19301_001",38921,2062
"300","Francis Scott Key Elementary/Middle","Math",26.5682464454976,2023,30,"Baltimore City",76," Mathematics All Grades","All Students","371","105",28.3,"36.9","34.8","25.3","<= 5.0",20241015,1.73175355450237,"-8526462.7042","4760142.683","2670","Baltimore City                                    ","30.181","1425 E FORT AVE","BALTIMORE","MD","21230","PreK-8","Elementary/Middle","ZCTA5 21230","B19301_001",62856,4286
"301","Francis Scott Key High","Math",34.4,2023,6,"Carroll",202," Mathematics All Grades","All Students","214","19",8.9,"22.9","68.2","8.9","<= 5.0",20241015,-25.5,"-8586368.274","4806869.5278","1684","Carroll                                           ","06.024","3525 BARK HILL RD","UNION BRIDGE","MD","21791","9-12","High","ZCTA5 21791","B19301_001",43224,3881
"302","Francis T. Evans Elementary","Math",28.0730337078652,2023,16,"Prince George's",916," Mathematics All Grades","All Students","159","37",23.3,"22.0","54.7","23.3","<= 5.0",20241015,-4.77303370786517,"-8559319.5135","4690879.0061","1931","Prince George's                                   ","16.238","6720 OLD ALEXANDRIA FERRY ROAD","CLINTON","MD","20735","PreK-5","Elementary","ZCTA5 20735","B19301_001",51223,2290
"303","Franklin Elementary","Math",60.277990430622,2023,3,"Baltimore County",403," Mathematics All Grades","All Students","197","73",37.1,"12.7","50.3","36.0","<= 5.0",20241015,-23.177990430622,"-8552971.2131","4788181.3352","1547","Baltimore County                                  ","03.150","33 COCKEYSMILL ROAD","REISTERSTOWN","MD","21136","PreK-5","Elementary","ZCTA5 21136","B19301_001",54898,3581
"304","Franklin Middle","Math",28.3223097112861,2023,3,"Baltimore County",451," Mathematics All Grades","All Students","1106","57",5.2,"56.1","38.8","<= 5.0","<= 5.0",20241015,-23.1223097112861,"-8552674.4467","4788528.0081","1555","Baltimore County                                  ","03.127","10 COCKEYSMILL ROAD","REISTERSTOWN","MD","21136","6-8","Middle","ZCTA5 21136","B19301_001",54898,3581
"305","Frederick Douglass High","Math",10.7,2023,16,"Prince George's",1502," Mathematics All Grades","All Students","298","22",7.4,"39.9","52.7","7.4","<= 5.0",20241015,-3.3,"-8547269.9418","4690356.6505","2024","Prince George's                                   ","16.083","8000 CROOM ROAD","UPPER MARLBORO","MD","20772","9-12","High","ZCTA5 20772","B19301_001",58867,2445
"306","Frederick Douglass High","Math",10.7,2023,30,"Baltimore City",450," Mathematics All Grades","All Students","166","*",5,"76.5","23.5","<= 5.0","<= 5.0",20241015,-5.7,"-8547269.9418","4690356.6505","2024","Prince George's                                   ","16.083","8000 CROOM ROAD","UPPER MARLBORO","MD","20772","9-12","High","ZCTA5 20772","B19301_001",58867,2445
"307","Frederick Elementary","Math",10.2,2023,30,"Baltimore City",260," Mathematics All Grades","All Students","156","*",5,"73.1","25.0","<= 5.0","<= 5.0",20241015,-5.2,"-8533417.1983","4762205.2064","2674","Baltimore City                                    ","30.162","2501 FREDERICK AVE","BALTIMORE","MD","21223","PreK-5","Elementary","ZCTA5 21223","B19301_001",25043,2085
"308","Frederick High","Math",15.6996763754045,2023,10,"Frederick",209," Mathematics All Grades","All Students","1476","161",10.9,"32.3","56.8","10.9","<= 5.0",20241015,-4.79967637540453,"-8619127.2652","4781545.7705","1776","Frederick                                         ","10.009","650 CARROLL PARKWAY","FREDERICK","MD","21701","9-12","High","ZCTA5 21701","B19301_001",56512,2331
"309","Freetown Elementary","Math",24.1379310344828,2023,2,"Anne Arundel",1122," Mathematics All Grades","All Students","231","43",18.6,"34.2","47.2","17.3","<= 5.0",20241015,-5.53793103448276,"-8525004.634","4741400.4865","2454","Anne Arundel                                      ","02.080","7904 FREETOWN ROAD","GLEN BURNIE","MD","21060","PreK-5","Elementary","ZCTA5 21060","B19301_001",48058,2900
"310","Friendship Valley Elementary","Math",56.8260700389105,2023,6,"Carroll",714," Mathematics All Grades","All Students","250","141",56.4,"7.2","36.4","54.0","<= 5.0",20241015,-0.42607003891051,"-8572101.9048","4800090.9754","2350","Carroll                                           ","06.038","1100 GIST RD","WESTMINSTER","MD","21157","K-5","Elementary","ZCTA5 21157","B19301_001",46732,2403
"311","Friendsville Elementary","Math",14.284126984127,2023,11,"Garrett",1202," Mathematics All Grades","All Students","66","19",28.8,"18.2","53.0","28.8","<= 5.0",20241015,14.515873015873,"-8839365.7557","4817516.8548","1727","Garrett                                           ","11.002","841 FIRST AVENUE P O BOX 59","FRIENDSVILLE","MD","21531","PreK-5","Elementary","ZCTA5 21531","B19301_001",32982,5045
"312","Frost Elementary","Math",77.8699115044248,2023,1,"Allegany",1101," Mathematics All Grades","All Students","97","55",56.7,"13.4","29.9","46.4","10.3",20241015,-21.1699115044248,"-8786489.4547","4818300.3523","2338","Allegany                                          ","01.029","260 SHAW STREET","FROSTBURG","MD","21532","PreK-5","Elementary","ZCTA5 21532","B19301_001",31281,2724
"313","Fruitland Intermediate","Math",38.3977011494253,2023,22,"Wicomico",1602," Mathematics All Grades","All Students","383","141",36.8,"22.7","40.5","36.3","<= 5.0",20241015,-1.59770114942529,"-8418271.7972","4625468.2059","1398","Wicomico                                          ","22.017","208 W. MAIN STREET","FRUITLAND","MD","21826","3-5","Elementary","ZCTA5 21826","B19301_001",28381,4683
"314","Fullerton Elementary","Math",36.6614147909968,2023,3,"Baltimore County",1404," Mathematics All Grades","All Students","199","49",24.6,"22.1","53.3","23.6","<= 5.0",20241015,-12.0614147909968,"-8517987.8971","4773482.7912","1507","Baltimore County                                  ","03.004","4400 FULLERTON AVENUE","BALTIMORE","MD","21236","PreK-5","Elementary","ZCTA5 21236","B19301_001",45340,3083
"315","Fulton Elementary","Math",66.167025862069,2023,13,"Howard",525," Mathematics All Grades","All Students","419","284",67.8,"<= 5.0","28.4","54.2","13.6",20241015,1.63297413793103,"-8562242.1755","4743336.8021","1834","Howard                                            ","13.063","11600 SCAGGSVILLE ROAD","FULTON","MD","20759","K-5","Elementary","ZCTA5 20759","B19301_001",98294,13207
"316","Furley Elementary","Math",12.4366863905325,2023,30,"Baltimore City",206," Mathematics All Grades","All Students","171","*",5,"53.8","42.7","<= 5.0","<= 5.0",20241015,-7.43668639053254,"-8521788.4277","4768866.2657","1529","Baltimore City                                    ","30.256","4633 FURLEY AVE","BALTIMORE","MD","21206","PreK-5","Elementary","ZCTA5 21206","B19301_001",34560,2093
"317","G. James Gholson Middle","Math",6.3,2023,16,"Prince George's",1320," Mathematics All Grades","All Students","726","*",5,"75.8","21.2","<= 5.0","<= 5.0",20241015,-1.3,"-8557721.3455","4707783.9929","2427","Prince George's                                   ","16.208","900 NALLEY ROAD","LANDOVER","MD","20785","6-8","Middle","ZCTA5 20785","B19301_001",36991,2470
"318","Gaithersburg Elementary","Math",23.4163727959698,2023,15,"Montgomery",553," Mathematics All Grades","All Students","346","51",14.7,"37.9","47.4","14.2","<= 5.0",20241015,-8.71637279596977,"-8592934.4886","4742261.3412","2148","Montgomery                                        ","15.144","35 NORTH SUMMIT AVENUE","GAITHERSBURG","MD","20877","PreK-5","Elementary","ZCTA5 20877","B19301_001",38859,2896
"319","Gaithersburg Middle","Math",26.1481662591687,2023,15,"Montgomery",554," Mathematics All Grades","All Students","862","67",7.8,"52.3","39.9","7.4","<= 5.0",20241015,-18.3481662591687,"-8592514.5446","4742313.6502","1375","Montgomery                                        ","15.068","2 TEACHERS WAY","GAITHERSBURG","MD","20877","6-8","Middle","ZCTA5 20877","B19301_001",38859,2896
