"","School.Name","assessment","Weighted_Proficient","Year","LEA","LEA.Name","School","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","diference","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
"211","Deer Crossing Elementary","Math",34.9199410609037,2023,10,"Frederick",917," Mathematics All Grades","All Students","243","152",62.6,"<= 5.0","32.9","56.0","6.6",20241015,27.6800589390963,"-8604080.2816","4779648.1185","1746","Frederick                                         ","10.053","10601 FINN DRIVE","NEW MARKET","MD","21774","PreK-5","Elementary","ZCTA5 21774","B19301_001",58468,2944
"212","Deer Park Elementary","Math",18.987037037037,2023,3,"Baltimore County",216," Mathematics All Grades","All Students","193","59",30.6,"19.2","50.3","28.0","<= 5.0",20241015,11.612962962963,"-8551329.0557","4777608.3937","1542","Baltimore County                                  ","03.170","9809 LYONS MILL ROAD","OWINGS MILLS","MD","21117","PreK-5","Elementary","ZCTA5 21117","B19301_001",51246,2977
"213","Deerfield Elementary","Math",8.14069264069264,2023,12,"Harford",120," Mathematics All Grades","All Students","330","48",14.5,"33.9","51.5","14.2","<= 5.0",20241015,6.35930735930736,"-8492604.1342","4782253.1692","1873","Harford                                           ","12.037","2307 WILLOUGHBY BEACH RD","EDGEWOOD","MD","21040","PreK-5","Elementary","ZCTA5 21040","B19301_001",37072,2353
"214","Deerfield Run Elementary","Math",5.808,2023,16,"Prince George's",1435," Mathematics All Grades","All Students","273","23",8.4,"45.1","46.5","8.4","<= 5.0",20241015,2.592,"-8554511.6004","4731871.7466","2054","Prince George's                                   ","16.030","13000 LAUREL-BOWIE ROAD","LAUREL","MD","20708","PreK-5","Elementary","ZCTA5 20708","B19301_001",41425,2886
"215","Delmar Elementary","Math",6.91038461538462,2023,22,"Wicomico",1103," Mathematics All Grades","All Students","309","144",46.6,"12.9","40.5","44.7","<= 5.0",20241015,39.6896153846154,"-8413004.0194","4642880.4218","1402","Wicomico                                          ","22.007","811 SOUTH 2ND STREET","DELMAR","MD","21875","PreK-4","Elementary","ZCTA5 21875","B19301_001",40875,5810
"216","Diamond Elementary","Math",45.5943273905997,2023,15,"Montgomery",570," Mathematics All Grades","All Students","353","226",64,"<= 5.0","31.7","50.7","13.3",20241015,18.4056726094003,"-8598207.1955","4741134.0352","2175","Montgomery                                        ","15.104","4 MARQUIS DRIVE","GAITHERSBURG","MD","20878","K-5","Elementary","ZCTA5 20878","B19301_001",69898,2690
"217","District Heights Elementary","Math",6.13658536585366,2023,16,"Prince George's",613," Mathematics All Grades","All Students","177","15",8.5,"50.8","40.7","8.5","<= 5.0",20241015,2.36341463414634,"-8560188.4864","4701478.2309","2029","Prince George's                                   ","16.076","2200 COUNTY ROAD","DISTRICT HEIGHTS","MD","20747","PreK-5","Elementary","ZCTA5 20747","B19301_001",38921,2062
"218","Dodge Park Elementary","Math",8.44656212303981,2023,16,"Prince George's",1310," Mathematics All Grades","All Students","259","*",5,"62.5","34.0","<= 5.0","<= 5.0",20241015,-3.44656212303981,"-8557754.4972","4712174.3152","2016","Prince George's                                   ","16.117","3401 HUBBARD ROAD","LANDOVER","MD","20785","PreK-6","Elementary","ZCTA5 20785","B19301_001",36991,2470
"219","Dogwood Elementary","Math",8.84991816693944,2023,3,"Baltimore County",112," Mathematics All Grades","All Students","211","26",12.3,"40.8","46.9","12.3","<= 5.0",20241015,3.45008183306056,"-8545242.8727","4767635.387","2379","Baltimore County                                  ","03.171","7215 DOGWOOD ROAD","BALTIMORE","MD","21244","PreK-5","Elementary","ZCTA5 21244","B19301_001",37693,1902
"220","Dora Kennedy French Immersion","Math",24.4076568796776,2023,16,"Prince George's",1416," Mathematics All Grades","All Students","392","134",34.2,"16.8","49.0","30.6","<= 5.0",20241015,9.7923431203224,"-8560693.7812","4721366.6828","1953","Prince George's                                   ","16.184","8950 EDMONSTON ROAD","GREENBELT","MD","20770","K-8","Elementary/Middle","ZCTA5 20770","B19301_001",45269,4183
"221","Dorothy I. Height Elementary","Math",5.73714285714286,2023,30,"Baltimore City",61," Mathematics All Grades","All Students","147","*",5,"62.6","34.0","<= 5.0","<= 5.0",20241015,-0.737142857142858,"-8530668.1507","4766424.1708","2539","Baltimore City                                    ","30.034","2011 LINDEN AVE","BALTIMORE","MD","21217","PreK-5","Elementary","ZCTA5 21217","B19301_001",31721,2541
"222","Doswell E. Brooks Elementary","Math",8.66733333333333,2023,16,"Prince George's",1808," Mathematics All Grades","All Students","108","9",8.3,"40.7","50.9","8.3","<= 5.0",20241015,-0.367333333333333,"-8561567.8626","4703239.0307","1942","Prince George's                                   ","16.224","1301 BROOKE ROAD","CAPITOL HEIGHTS","MD","20743","PreK-6","Elementary","ZCTA5 20743","B19301_001",38295,2299
"223","Dowell Elementary","Math",16.6017357762777,2023,4,"Calvert",115," Mathematics All Grades","All Students","300","93",31,"17.7","51.3","29.3","<= 5.0",20241015,14.3982642237223,"-8510514.4976","4629800.8847","1708","Calvert                                           ","04.023","12680 HG TRUEMAN ROAD","LUSBY","MD","20657","PreK-5","Elementary","ZCTA5 20657","B19301_001",51299,4806
"224","Dr. Gustavus Brown Elementary","Math",6.82828282828283,2023,8,"Charles",611," Mathematics All Grades","All Students","195","46",23.6,"30.8","45.6","23.6","<= 5.0",20241015,16.7717171717172,"-8562633.5492","4663764.107","1643","Charles                                           ","08.004","421 UNIVERSITY AVE","WALDORF","MD","20602","PreK-5","Elementary","ZCTA5 20602","B19301_001",43381,2148
"225","Dr. Sally K. Ride Elementary","Math",16.7145379023884,2023,15,"Montgomery",242," Mathematics All Grades","All Students","226","61",27,"23.9","49.1","26.1","<= 5.0",20241015,10.2854620976116,"-8598016.7245","4751340.2769","2121","Montgomery                                        ","15.189","21301 SENECA CROSSING DRIVE","GERMANTOWN","MD","20876","HS-5","Elementary","ZCTA5 20876","B19301_001",45776,3407
"226","Dublin Elementary","Math",16.0296593186373,2023,12,"Harford",522," Mathematics All Grades","All Students","101","41",40.6,"7.9","51.5","38.6","<= 5.0",20241015,24.5703406813627,"-8489846.7771","4815018.5624","1885","Harford                                           ","12.027","1527 WHITEFORD RD","STREET","MD","21154","PreK-5","Elementary","ZCTA5 21154","B19301_001",45643,5132
"227","Dulaney High","Math",7.7,2023,3,"Baltimore County",872," Mathematics All Grades","All Students","460","56",12.2,"34.3","53.5","10.4","<= 5.0",20241015,4.5,"-8528374.0223","4787929.7558","1551","Baltimore County                                  ","03.133","255 PADONIA ROAD","TIMONIUM","MD","21093","9-12","High","ZCTA5 21093","B19301_001",66680,3562
"228","Dumbarton Middle","Math",22.2792863762743,2023,3,"Baltimore County",953," Mathematics All Grades","All Students","1075","292",27.2,"32.2","40.7","25.5","<= 5.0",20241015,4.92071362372567,"-8528307.8501","4776279.4372","2384","Baltimore County                                  ","03.049","300 DUMBARTON ROAD","BALTIMORE","MD","21212","6-8","Middle","ZCTA5 21212","B19301_001",61277,5442
"229","Dundalk Elementary","Math",7.83021885521886,2023,3,"Baltimore County",1202," Mathematics All Grades","All Students","340","24",7.1,"51.2","41.8","7.1","<= 5.0",20241015,-0.730218855218856,"-8517981.8018","4758827.4788","1484","Baltimore County                                  ","03.052","2717 SOUTH PLAYFIELD STREET","BALTIMORE","MD","21222","PreK-5","Elementary","ZCTA5 21222","B19301_001",30695,2017
"230","Dundalk Middle","Math",7.39470899470899,2023,3,"Baltimore County",1251," Mathematics All Grades","All Students","821","*",5,"76.4","22.2","<= 5.0","<= 5.0",20241015,-2.39470899470899,"-8517465.0941","4758913.9957","1494","Baltimore County                                  ","03.041","7400 DUNMANWAY","BALTIMORE","MD","21222","6-8","Middle","ZCTA5 21222","B19301_001",30695,2017
"231","Dunloggin Middle","Math",23.4731689889246,2023,13,"Howard",211," Mathematics All Grades","All Students","603","261",43.3,"16.9","39.8","39.5","<= 5.0",20241015,19.8268310110754,"-8552898.6683","4758471.9793","1817","Howard                                            ","13.001","9129 NORTHFIELD ROAD","ELLICOTT CITY","MD","21042","6-8","Middle","ZCTA5 21042","B19301_001",77562,3782
"232","Duval High","Math",7.36617647058824,2023,16,"Prince George's",1409," Mathematics All Grades","All Students","552","34",6.2,"47.6","46.2","6.2","<= 5.0",20241015,-1.16617647058824,"-8553545.9228","4720183.0683","1938","Prince George's                                   ","16.194","9880 GOOD LUCK ROAD","LANHAM","MD","20706","9-12","High","ZCTA5 20706","B19301_001",37413,1939
"233","Dwight D. Eisenhower Middle","Math",6.37927107061503,2023,16,"Prince George's",1010," Mathematics All Grades","All Students","1022","*",5,"62.4","34.1","<= 5.0","<= 5.0",20241015,-1.37927107061503,"-8555324.99","4733004.4976","2066","Prince George's                                   ","16.008","13725 BRIARWOOD DRIVE","LAUREL","MD","20708","6-8","Middle","ZCTA5 20708","B19301_001",41425,2886
"234","Dynard Elementary","Math",20.4565310492505,2023,18,"Saint Mary's",702," Mathematics All Grades","All Students","184","74",40.2,"13.0","46.7","38.6","<= 5.0",20241015,19.7434689507495,"-8544753.4746","4623794.2226","1959","St. Mary's                                        ","18.024","23510 BUSHWOOD ROAD","CHAPTICO","MD","20621","PreK-5","Elementary","ZCTA5 20621","B19301_001",60510,13023
"235","E. Russell Hicks Middle","Math",10.4957091775924,2023,21,"Washington",304," Mathematics All Grades","All Students","814","131",16.1,"38.1","45.8","15.7","<= 5.0",20241015,5.60429082240763,"-8653179.4557","4810146.3182","1408","Washington                                        ","21.038","1321 SOUTH POTOMAC STREET","HAGERSTOWN","MD","21740","6-8","Middle","ZCTA5 21740","B19301_001",32289,1866
"236","East Salisbury Elementary","Math",8.07787732598208,2023,22,"Wicomico",512," Mathematics All Grades","All Students","414","47",11.4,"32.1","56.5","11.4","<= 5.0",20241015,3.32212267401792,"-8412910.4575","4632414.1221","1399","Wicomico                                          ","22.003","1201 OCEAN CITY ROAD","SALISBURY","MD","21804","3-5","Elementary","ZCTA5 21804","B19301_001",33932,2432
"237","East Silver Spring Elementary","Math",25.6666666666667,2023,15,"Montgomery",756," Mathematics All Grades","All Students","216","103",47.7,"16.7","35.6","41.7","6.0",20241015,22.0333333333333,"-8573289.6863","4720595.273","2168","Montgomery                                        ","15.108","631 SILVER SPRING AVENUE","SILVER SPRING","MD","20910","HS-5","Elementary","ZCTA5 20910","B19301_001",69167,3411
"238","Eastern Elementary","Math",10.9349306431274,2023,21,"Washington",1002," Mathematics All Grades","All Students","428","108",25.2,"32.0","42.8","24.1","<= 5.0",20241015,14.2650693568726,"-8648724.9079","4811556.0532","1415","Washington                                        ","21.045","1320 YALE DRIVE","HAGERSTOWN","MD","21741","3-5","Elementary",NA,NA,NA,NA
"239","Easton High","Math",7.67692307692308,2023,20,"Talbot",101," Mathematics All Grades","All Students","351","*",5,"45.3","52.1","<= 5.0","<= 5.0",20241015,-2.67692307692308,"-8467591.6512","4686756.4202","1448","Talbot                                            ","20.002","723 MECKLENBURG AVENUE","EASTON","MD","21601","9-12","High","ZCTA5 21601","B19301_001",51651,3726
"240","Easton Middle","Math",11.5708306294614,2023,20,"Talbot",106," Mathematics All Grades","All Students","730","97",13.3,"42.1","44.7","12.9","<= 5.0",20241015,1.72916937053861,"-8468859.4435","4687783.7828","1450","Talbot                                            ","20.004","201 PEACHBLOSSUM ROAD","EASTON","MD","21601","6-8","Middle","ZCTA5 21601","B19301_001",51651,3726
"241","Eastport Elementary","Math",10.2274418604651,2023,2,"Anne Arundel",4142," Mathematics All Grades","All Students","117","14",12,"35.9","52.1","12.0","<= 5.0",20241015,1.77255813953488,"-8514070.4156","4717373.9031","2576","Anne Arundel                                      ","02.035","420 FIFTH STREET","ANNAPOLIS","MD","21403","PreK-5","Elementary","ZCTA5 21403","B19301_001",76445,5820
"242","Ebb Valley Elementary","Math",22.819944598338,2023,6,"Carroll",603," Mathematics All Grades","All Students","263","131",49.8,"6.1","44.1","47.9","<= 5.0",20241015,26.980055401662,"-8559181.6007","4819062.9278","2235","Carroll                                           ","06.055","3100 SWIPER ROAD","MANCHESTER","MD","21102","PreK-5","Elementary","ZCTA5 21102","B19301_001",51635,4126
"243","Edgemere Elementary","Math",21.545150862069,2023,3,"Baltimore County",1502," Mathematics All Grades","All Students","185","72",38.9,"10.8","50.3","38.4","<= 5.0",20241015,17.354849137931,"-8509902.4691","4756100.9783","1479","Baltimore County                                  ","03.056","7201 NORTH POINT ROAD","BALTIMORE","MD","21219","PreK-5","Elementary","ZCTA5 21219","B19301_001",61908,12421
"244","Edgewater Elementary","Math",16.5276296296296,2023,2,"Anne Arundel",4152," Mathematics All Grades","All Students","271","95",35.1,"12.5","52.4","31.7","<= 5.0",20241015,18.5723703703704,"-8522295.9327","4712747.2469","2574","Anne Arundel                                      ","02.033","121 WASHINGTON ROAD","EDGEWATER","MD","21037","K-5","Elementary","ZCTA5 21037","B19301_001",67149,5236
"245","Edgewood Elementary","Math",9.12757793764988,2023,12,"Harford",115," Mathematics All Grades","All Students","142","25",17.6,"28.9","53.5","16.2","<= 5.0",20241015,8.47242206235012,"-8493595.1787","4782527.6368","1858","Harford                                           ","12.054","2100 CEDAR DRIVE","EDGEWOOD","MD","21040","PreK-5","Elementary","ZCTA5 21040","B19301_001",37072,2353
"246","Edgewood Elementary","Math",9.12757793764988,2023,30,"Baltimore City",67," Mathematics All Grades","All Students","59","7",11.9,"45.8","42.4","11.9","<= 5.0",20241015,2.77242206235012,"-8493595.1787","4782527.6368","1858","Harford                                           ","12.054","2100 CEDAR DRIVE","EDGEWOOD","MD","21040","PreK-5","Elementary","ZCTA5 21040","B19301_001",37072,2353
"247","Edgewood Middle","Math",9.48721432983323,2023,12,"Harford",177," Mathematics All Grades","All Students","991","*",5,"58.0","39.3","<= 5.0","<= 5.0",20241015,-4.48721432983323,"-8492412.6392","4782346.9737","1717","Harford                                           ","12.014","2311 WLGHBY BCH RD","EDGEWOOD","MD","21040","6-8","Middle","ZCTA5 21040","B19301_001",37072,2353
"248","Eldersburg Elementary","Math",43.4667279411765,2023,6,"Carroll",501," Mathematics All Grades","All Students","224","142",63.4,"<= 5.0","33.0","55.4","8.0",20241015,19.9332720588235,"-8566994.6971","4780495.1351","1681","Carroll                                           ","06.020","1021 JOHNSVILLE RD","SYKESVILLE","MD","21784","PreK-5","Elementary","ZCTA5 21784","B19301_001",57412,2069
"249","Eleanor Roosevelt High","Math",28.3847608850821,2023,16,"Prince George's",2114," Mathematics All Grades","All Students","419","69",16.5,"42.7","40.8","15.0","<= 5.0",20241015,-11.8847608850821,"-8557071.1585","4720838.8238","2064","Prince George's                                   ","16.002","7601 HANOVER PARKWAY","GREENBELT","MD","20770","9-12","High","ZCTA5 20770","B19301_001",45269,4183
"250","Elk Neck Elementary","Math",21.6782065834279,2023,7,"Cecil",515," Mathematics All Grades","All Students","216","77",35.6,"17.1","47.2","34.3","<= 5.0",20241015,13.9217934165721,"-8449073.1678","4798676.4658","1655","Cecil                                             ","07.024","41 RACINE SCHOOL RD","ELKTON","MD","21921","PreK-5","Elementary","ZCTA5 21921","B19301_001",40036,2700
"251","Elkridge Elementary","Math",21.7608840304183,2023,13,"Howard",101," Mathematics All Grades","All Students","414","123",29.7,"22.5","47.8","27.5","<= 5.0",20241015,7.93911596958175,"-8541424.5254","4752325.5491","1804","Howard                                            ","13.020","7075 MONTGOMERY ROAD","ELKRIDGE","MD","21075","K-5","Elementary","ZCTA5 21075","B19301_001",53091,2563
"252","Elkridge Landing Middle","Math",20.5490097087379,2023,13,"Howard",106," Mathematics All Grades","All Students","665","199",29.9,"19.5","50.5","29.3","<= 5.0",20241015,9.35099029126213,"-8541422.7844","4752137.0227","1839","Howard                                            ","13.054","7085 MONTGOMERY ROAD","ELKRIDGE","MD","21075","6-8","Middle","ZCTA5 21075","B19301_001",53091,2563
"253","Elkton Middle","Math",11.2685303514377,2023,7,"Cecil",303," Mathematics All Grades","All Students","473","35",7.4,"55.4","37.2","7.4","<= 5.0",20241015,-3.8685303514377,"-8441405.9081","4810940.4773","1658","Cecil                                             ","07.029","615 NORTH STREET","ELKTON","MD","21921","6-8","Middle","ZCTA5 21921","B19301_001",40036,2700
"254","Ellicott Mills Middle","Math",28.9120650406504,2023,13,"Howard",202," Mathematics All Grades","All Students","651","286",43.9,"10.6","45.5","40.7","<= 5.0",20241015,14.9879349593496,"-8550517.1477","4757553.6031","1860","Howard                                            ","13.026","4445 MONTGOMERY ROAD","ELLICOTT CITY","MD","21043","6-8","Middle","ZCTA5 21043","B19301_001",64911,2548
"255","Elmwood Elementary","Math",12.4714695340502,2023,3,"Baltimore County",1405," Mathematics All Grades","All Students","211","22",10.4,"37.4","52.1","10.4","<= 5.0",20241015,-2.07146953405018,"-8518168.6325","4771796.0303","1476","Baltimore County                                  ","03.072","531 DALE AVENUE","BALTIMORE","MD","21206","PreK-5","Elementary","ZCTA5 21206","B19301_001",34560,2093
"256","Emma K. Doub Elementary","Math",18.8283166109253,2023,21,"Washington",302," Mathematics All Grades","All Students","186","76",40.9,"19.9","39.2","37.6","<= 5.0",20241015,22.0716833890747,"-8653019.3644","4810427.2495","1422","Washington                                        ","21.032","1221 SOUTH POTOMAC STREET","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
"257","Emmitsburg Elementary","Math",19.3548387096774,2023,10,"Frederick",503," Mathematics All Grades","All Students","101","39",38.6,"14.9","46.5","38.6","<= 5.0",20241015,19.2451612903226,"-8608263.8903","4822870.6815","1783","Frederick                                         ","10.006","300 S. SETON AVENUE","EMMITSBURG","MD","21727","PreK-5","Elementary","ZCTA5 21727","B19301_001",31450,3203
"258","Emmorton Elementary","Math",27.6768006065201,2023,12,"Harford",121," Mathematics All Grades","All Students","285","150",52.6,"8.4","38.9","47.4","5.3",20241015,24.9231993934799,"-8496924.4506","4791604.0445","1874","Harford                                           ","12.038","2502 TOLLGATE ROAD","BEL AIR","MD","21015","K-5","Elementary","ZCTA5 21015","B19301_001",57656,2814
"259","Ernest Everett Just Middle","Math",6.14525745257453,2023,16,"Prince George's",1348," Mathematics All Grades","All Students","794","*",5,"58.4","37.9","<= 5.0","<= 5.0",20241015,-1.14525745257453,"-8552675.3604","4708396.3302","1958","Prince George's                                   ","16.219","1300 CAMPUS WAY NORTH","MITCHELLVILLE","MD","20721","6-8","Middle","ZCTA5 20721","B19301_001",70735,3451
"260","Esperanza Middle","Math",22.9156949259376,2023,18,"Saint Mary's",807," Mathematics All Grades","All Students","826","278",33.7,"27.0","39.3","31.5","<= 5.0",20241015,10.7843050740624,"-8514766.6198","4620838.5479","1460","St. Mary's                                        ","18.010","22790 MAPLE ROAD","LEXINGTON PARK","MD","20653","6-8","Middle","ZCTA5 20653","B19301_001",48024,4070
"261","Essex Elementary","Math",9.11541057367829,2023,3,"Baltimore County",1508," Mathematics All Grades","All Students","211","38",18,"24.6","57.3","18.0","<= 5.0",20241015,8.88458942632171,"-8513708.1422","4766061.7554","1486","Baltimore County                                  ","03.055","100 MACE AVENUE","ESSEX","MD","21221","PreK-5","Elementary","ZCTA5 21221","B19301_001",37385,1756
"262","Evergreen Elementary School","Math",31.7099173553719,2023,18,"Saint Mary's",606," Mathematics All Grades","All Students","387","197",50.9,"8.0","41.1","47.8","<= 5.0",20241015,19.1900826446281,"-8523018.1829","4621774.2408","2239","St. Mary's                                        ","18.031","43765 EVERGREEN WAY","CALIFORNIA","MD","20619","PreK-5","Elementary","ZCTA5 20619","B19301_001",53339,4494
"263","Fairland Elementary","Math",10.921439628483,2023,15,"Montgomery",303," Mathematics All Grades","All Students","261","79",30.3,"19.5","50.2","29.1","<= 5.0",20241015,19.378560371517,"-8566717.1983","4734706.3646","2171","Montgomery                                        ","15.098","14315 FAIRDALE RD","SILVER SPRING","MD","20905","HS-5","Elementary","ZCTA5 20905","B19301_001",55508,3690
"264","Fairmont Heights High","Math",7.7,2023,16,"Prince George's",1806," Mathematics All Grades","All Students","295","*",5,"60.3","35.3","<= 5.0","<= 5.0",20241015,-2.7,"-8559913.2795","4709787.8344","1464","Prince George's                                   ","16.260","6501 COLUMBIA PARK RD","LANDOVER","MD","20785","9-12","High","ZCTA5 20785","B19301_001",36991,2470
"265","Fallsmead Elementary","Math",52.8160292921074,2023,15,"Montgomery",233," Mathematics All Grades","All Students","273","193",70.7,"<= 5.0","24.9","59.0","11.7",20241015,17.8839707078926,"-8591239.5231","4732838.8502","2202","Montgomery                                        ","15.040","1800 GREENPLACE TER","ROCKVILLE","MD","20850","K-5","Elementary","ZCTA5 20850","B19301_001",67423,3080
"266","Fallston High","Math",10,2023,12,"Harford",382," Mathematics All Grades","All Students","452","37",8.2,"20.1","71.7","8.2","<= 5.0",20241015,-1.8,"-8506282.2972","4796723.1392","1726","Harford                                           ","12.001","2301 CARRS MILL RD","FALLSTON","MD","21047","9-12","High","ZCTA5 21047","B19301_001",64367,5307
"267","Farmland Elementary","Math",49.3659811006115,2023,15,"Montgomery",219," Mathematics All Grades","All Students","381","250",65.6,"<= 5.0","31.0","55.1","10.5",20241015,16.2340188993885,"-8587769.3982","4728436.6748","2273","Montgomery                                        ","15.242","7000 OLD GATE RD","ROCKVILLE","MD","20853","K-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
"268","Featherbed Lane Elementary","Math",8.52381596752368,2023,3,"Baltimore County",204," Mathematics All Grades","All Students","232","35",15.1,"34.1","50.9","15.1","<= 5.0",20241015,6.57618403247632,"-8542458.2534","4767990.3756","2703","Baltimore County                                  ","03.102","6700 RICHARDSON ROAD","BALTIMORE","MD","21207","PreK-5","Elementary","ZCTA5 21207","B19301_001",35043,1956
"269","Fields Road Elementary","Math",19.7254405286344,2023,15,"Montgomery",566," Mathematics All Grades","All Students","202","64",31.7,"28.7","39.6","27.2","<= 5.0",20241015,11.9745594713656,"-8595543.7065","4738717.7393","2218","Montgomery                                        ","15.020","1 SCHOOL DRIVE","GAITHERSBURG","MD","20878","PreK-5","Elementary","ZCTA5 20878","B19301_001",69898,2690
"270","Fifth District Elementary","Math",46.1710227272727,2023,3,"Baltimore County",501," Mathematics All Grades","All Students","147","112",76.2,"<= 5.0","22.4","69.4","6.8",20241015,30.0289772727273,"-8546810.1394","4808108.8406","1554","Baltimore County                                  ","03.178","3725 MOUNT CARMEL ROAD","UPPERCO","MD","21155","K-5","Elementary","ZCTA5 21155","B19301_001",56199,11394
"271","Flintstone Elementary","Math",7.258953722334,2023,1,"Allegany",301," Mathematics All Grades","All Students","92","23",25,"16.3","58.7","22.8","<= 5.0",20241015,17.741046277666,"-8571099.8591","4694079.1357","2044","Prince George's                                   ","16.048","800 COMANCHE DRIVE","OXON HILL","MD","20745","PreK-5","Elementary","ZCTA5 20745","B19301_001",41479,2976
"272","Flintstone Elementary","Math",7.258953722334,2023,1,"Allegany",301," Mathematics All Grades","All Students","92","23",25,"16.3","58.7","22.8","<= 5.0",20241015,17.741046277666,"-8745767.0697","4822635.0251","2480","Allegany                                          ","01.020","22000 NATIONAL PIKE SW","FLINTSTONE","MD","21530","PreK-5","Elementary","ZCTA5 21530","B19301_001",33165,7272
"273","Flintstone Elementary","Math",7.258953722334,2023,16,"Prince George's",1208," Mathematics All Grades","All Students","192","31",16.1,"42.7","41.1","16.1","<= 5.0",20241015,8.841046277666,"-8571099.8591","4694079.1357","2044","Prince George's                                   ","16.048","800 COMANCHE DRIVE","OXON HILL","MD","20745","PreK-5","Elementary","ZCTA5 20745","B19301_001",41479,2976
"274","Flintstone Elementary","Math",7.258953722334,2023,16,"Prince George's",1208," Mathematics All Grades","All Students","192","31",16.1,"42.7","41.1","16.1","<= 5.0",20241015,8.841046277666,"-8745767.0697","4822635.0251","2480","Allegany                                          ","01.020","22000 NATIONAL PIKE SW","FLINTSTONE","MD","21530","PreK-5","Elementary","ZCTA5 21530","B19301_001",33165,7272
"275","Flower Hill Elementary","Math",9.44212062256809,2023,15,"Montgomery",549," Mathematics All Grades","All Students","205","36",17.6,"32.7","49.8","16.1","<= 5.0",20241015,8.15787937743191,"-8590649.0956","4744469.5778","2151","Montgomery                                        ","15.147","18425 FLOWER HILL WAY","GAITHERSBURG","MD","20879","PreK-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
"276","Flower Valley Elementary","Math",27.2126383763838,2023,15,"Montgomery",506," Mathematics All Grades","All Students","259","111",42.9,"15.8","41.3","37.5","5.4",20241015,15.6873616236162,"-8581992.346","4736825.3785","2095","Montgomery                                        ","15.217","4615 SUNFLOWER DR","ROCKVILLE","MD","20853","K-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
"277","Folly Quarter Middle","Math",38.7359226713533,2023,13,"Howard",307," Mathematics All Grades","All Students","678","432",63.7,"5.3","31.0","55.2","8.6",20241015,24.9640773286468,"-8569796.275","4759878.0435","1827","Howard                                            ","13.081","13500 TRIDELPHIA ROAD","ELLICOTT CITY","MD","21042","6-8","Middle","ZCTA5 21042","B19301_001",77562,3782
