"","School.Name","assessment","Weighted_Proficient","Year","LEA","LEA.Name","School","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","diference","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
"75","Bester Elementary","English",10.94712,2023,21,"Washington",1701," English Language Arts All Grades","All Students","214","42",19.6,"18.7","61.7","18.7","<= 5.0",20241015,8.65288,"-8651794.9664","4812797.7695","1433","Washington                                        ","21.021","385 MILL ST.","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
"76","Bethesda Elementary","English",52.3147809025507,2023,15,"Montgomery",401," English Language Arts All Grades","All Students","282","218",77.3,"<= 5.0","20.9","53.5","23.8",20241015,24.9852190974493,"-8582733.4883","4719750.4047","2215","Montgomery                                        ","15.015","7600 ARLINGTON ROAD","BETHESDA","MD","20814","K-5","Elementary","ZCTA5 20814","B19301_001",107586,6375
"77","Bethesda-Chevy Chase High","English",76.4861814046062,2023,15,"Montgomery",406," English Language Arts All Grades","All Students","611","398",65.1,"<= 5.0","31.3","55.3","9.8",20241015,-11.3861814046062,"-8581498.1551","4719773.199","2212","Montgomery                                        ","15.030","4301 EAST-WEST HIGHWAY","BETHESDA","MD","20814","9-12","High","ZCTA5 20814","B19301_001",107586,6375
"78","Beverly Farms Elementary","English",59.6105531295488,2023,15,"Montgomery",226," English Language Arts All Grades","All Students","318","253",79.6,"<= 5.0","18.9","65.7","13.8",20241015,19.9894468704512,"-8591227.7193","4729139.2316","2117","Montgomery                                        ","15.183","8501 POST OAK RD","POTOMAC","MD","20854","K-5","Elementary","ZCTA5 20854","B19301_001",110500,4957
"79","Billingsley Elementary School","English",11.5012844036697,2023,8,"Charles",627," English Language Arts All Grades","All Students","337","107",31.8,"16.9","51.3","30.6","<= 5.0",20241015,20.2987155963303,"-8567423.6399","4665737.1291","2720","Charles                                           ","08.048","10069 BILLINGSLEY RD","WHITE PLAINS","MD","20695","PreK-5","Elementary","ZCTA5 20695","B19301_001",51028,5823
"80","Bladensburg Elementary","English",21.4356333676622,2023,16,"Prince George's",205," English Language Arts All Grades","All Students","374","121",32.4,"13.6","54.0","30.5","<= 5.0",20241015,10.9643666323378,"-8564018.2547","4712895.0714","2018","Prince George's                                   ","16.106","4915 ANNAPOLIS ROAD","BLADENSBURG","MD","20710","PreK-6","Elementary","ZCTA5 20710","B19301_001",25555,2933
"81","Bladensburg High","English",31.0416286416286,2023,16,"Prince George's",208," English Language Arts All Grades","All Students","464","202",43.5,"6.9","49.6","40.1","<= 5.0",20241015,12.4583713583714,"-8562460.1473","4713417.3749","1969","Prince George's                                   ","16.180","4200 57TH STREET","BLADENSBURG","MD","20710","9-12","High","ZCTA5 20710","B19301_001",25555,2933
"82","Bodkin Elementary","English",32.4141414141414,2023,2,"Anne Arundel",2082," English Language Arts All Grades","All Students","269","180",66.9,"<= 5.0","30.5","56.9","10.0",20241015,34.4858585858586,"-8510981.3809","4737731.7448","2558","Anne Arundel                                      ","02.062","8320 VENTNOR ROAD","PASADENA","MD","21122","K-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
"83","Bollman Bridge Elementary","English",17.06036121673,2023,13,"Howard",620," English Language Arts All Grades","All Students","325","122",37.5,"15.4","47.1","36.6","<= 5.0",20241015,20.43963878327,"-8552458.239","4742604.4848","1849","Howard                                            ","13.039","8200 SAVAGE-GUILFORD ROAD","JESSUP","MD","20794","PreK-5","Elementary","ZCTA5 20794","B19301_001",34967,3025
"84","Bond Mill Elementary","English",24.5969967532468,2023,16,"Prince George's",1011," English Language Arts All Grades","All Students","264","117",44.3,"8.7","47.0","40.5","<= 5.0",20241015,19.7030032467532,"-8559971.5002","4737401.5489","1930","Prince George's                                   ","16.233","16001 SHERWOOD AVENUE","LAUREL","MD","20707","K-5","Elementary","ZCTA5 20707","B19301_001",49777,2507
"85","Bonnie Branch Middle","English",52.0086246418338,2023,13,"Howard",108," English Language Arts All Grades","All Students","660","383",58,"7.3","34.7","53.8","<= 5.0",20241015,5.99137535816619,"-8546309.6043","4755005.4412","1604","Howard                                            ","13.071","4979 ILCHESTER ROAD","ELLICOTT CITY","MD","21043","6-8","Middle","ZCTA5 21043","B19301_001",64911,2548
"86","Boonsboro Elementary","English",41.8057784911718,2023,21,"Washington",603," English Language Arts All Grades","All Students","248","172",69.4,"<= 5.0","26.6","55.6","13.7",20241015,27.5942215088283,"-8644054.9781","4795553.5571","1446","Washington                                        ","21.027","5 CAMPUS AVENUE","BOONSBORO","MD","21713","PreK-5","Elementary","ZCTA5 21713","B19301_001",46822,5238
"87","Boonsboro High","English",60.2020356234097,2023,21,"Washington",601," English Language Arts All Grades","All Students","232","187",80.6,"<= 5.0","16.8","58.6","22.0",20241015,20.3979643765903,"-8644129.4367","4795884.5309","1429","Washington                                        ","21.001","10 CAMPUS AVENUE","BOONSBORO","MD","21713","9-12","High","ZCTA5 21713","B19301_001",46822,5238
"88","Boonsboro Middle","English",40.1,2023,21,"Washington",602," English Language Arts All Grades","All Students","602","425",70.6,"<= 5.0","25.9","59.5","11.1",20241015,30.5,"-8643774.0714","4795732.0516","2327","Washington                                        ","21.010","1 J H WADE DRIVE","BOONSBORO","MD","21713","6-8","Middle","ZCTA5 21713","B19301_001",46822,5238
"89","Bowie High","English",57.7644129554656,2023,16,"Prince George's",1423," English Language Arts All Grades","All Students","685","337",49.2,"<= 5.0","47.0","43.8","5.4",20241015,-8.56441295546558,"-8543013.5104","4718553.2147","2022","Prince George's                                   ","16.089","15200 ANNAPOLIS ROAD","BOWIE","MD","20715","9-12","High","ZCTA5 20715","B19301_001",53586,2447
"90","Bradbury Heights Elementary","English",14.4608928571429,2023,16,"Prince George's",606," English Language Arts All Grades","All Students","222","49",22.1,"23.0","55.0","22.1","<= 5.0",20241015,7.63910714285714,"-8563589.2026","4703209.3176","2052","Prince George's                                   ","16.025","1401 GLACIER AVENUE","CAPITOL HEIGHTS","MD","20743","PreK-6","Elementary","ZCTA5 20743","B19301_001",38295,2299
"91","Braddock Middle","English",32.6220109571383,2023,1,"Allegany",504," English Language Arts All Grades","All Students","580","334",57.6,"6.4","36.0","53.4","<= 5.0",20241015,24.9779890428617,"-8768722.9092","4817527.2324","2468","Allegany                                          ","01.035","909 HOLLAND STREET","CUMBERLAND","MD","21502","6-8","Middle","ZCTA5 21502","B19301_001",30485,1296
"92","Bradley Hills Elementary","English",60.4099206349206,2023,15,"Montgomery",410," English Language Arts All Grades","All Students","232","207",89.2,"<= 5.0","10.3","78.4","10.8",20241015,28.7900793650794,"-8584749.9636","4721645.2064","2149","Montgomery                                        ","15.145","8701 HARTSDALE AVENUE","BETHESDA","MD","20817","K-5","Elementary","ZCTA5 20817","B19301_001",121150,8562
"93","Brandywine Elementary","English",13.9447567567568,2023,16,"Prince George's",1101," English Language Arts All Grades","All Students","280","80",28.6,"16.8","54.6","26.8","<= 5.0",20241015,14.6552432432432,"-8555232.3998","4678361.106","2028","Prince George's                                   ","16.088","14101 BRANDYWINE ROAD","BRANDYWINE","MD","20613","PreK-5","Elementary","ZCTA5 20613","B19301_001",60879,5333
"94","Briggs Chaney Middle","English",34.8565758293839,2023,15,"Montgomery",335," English Language Arts All Grades","All Students","841","309",36.7,"9.4","53.9","35.7","<= 5.0",20241015,1.84342417061612,"-8568361.8559","4737399.8821","2128","Montgomery                                        ","15.167","1901 RAINBOW DRIVE","SILVER SPRING","MD","20905","6-8","Middle","ZCTA5 20905","B19301_001",55508,3690
"95","Broad Ford Elementary","English",16.6637102234259,2023,11,"Garrett",1707," English Language Arts All Grades","All Students","233","109",46.8,"8.2","45.1","42.9","<= 5.0",20241015,30.1362897765741,"-8836374.0696","4781297.121","1723","Garrett                                           ","11.006","905 BROAD FORD SCHOOL RD","OAKLAND","MD","21550","K-5","Elementary","ZCTA5 21550","B19301_001",41945,6856
"96","Broadneck Elementary","English",34.791397260274,2023,2,"Anne Arundel",2322," English Language Arts All Grades","All Students","365","247",67.7,"<= 5.0","27.7","57.8","9.9",20241015,32.908602739726,"-8514161.9378","4728601.3221","2527","Anne Arundel                                      ","02.023","470 SHORE ACRES ROAD","ARNOLD","MD","21012","K-5","Elementary","ZCTA5 21012","B19301_001",60885,3416
"97","Broadneck High","English",71.7968821791927,2023,2,"Anne Arundel",2363," English Language Arts All Grades","All Students","543","418",77,"<= 5.0","21.9","67.0","9.9",20241015,5.20311782080735,"-8510799.3491","4727378.1478","2581","Anne Arundel                                      ","02.032","1265 GREEN HOLLY DRIVE","ANNAPOLIS","MD","21409","9-12","High","ZCTA5 21409","B19301_001",69358,6913
"98","Brock Bridge Elementary","English",13.0399270738377,2023,2,"Anne Arundel",3062," English Language Arts All Grades","All Students","231","76",32.9,"17.3","49.8","30.7","<= 5.0",20241015,19.8600729261623,"-8551670.1478","4734316.3109","2619","Anne Arundel                                      ","02.093","405 BROCK BRIDGE ROAD","LAUREL","MD","20724","PreK-5","Elementary","ZCTA5 20724","B19301_001",50191,4890
"99","Brooke Grove Elementary","English",39.4239700374532,2023,15,"Montgomery",518," English Language Arts All Grades","All Students","204","117",57.4,"<= 5.0","38.2","50.5","6.9",20241015,17.9760299625468,"-8577244.0112","4744139.172","2135","Montgomery                                        ","15.164","2700 SPARTAN ROAD","OLNEY","MD","20832","PreK-5","Elementary","ZCTA5 20832","B19301_001",67017,5032
"100","Brookhaven Elementary","English",24.2504409171076,2023,15,"Montgomery",807," English Language Arts All Grades","All Students","160","65",40.6,"10.6","48.8","40.0","<= 5.0",20241015,16.3495590828924,"-8581881.6624","4733466.2446","2193","Montgomery                                        ","15.055","4610 RENN ST","ROCKVILLE","MD","20853","PreK-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
"101","Brooklyn Park Elementary","English",12.2751111111111,2023,2,"Anne Arundel",1092," English Language Arts All Grades","All Students","214","57",26.6,"21.0","52.3","26.2","<= 5.0",20241015,14.3248888888889,"-8529013.3314","4753517.7447","2373","Anne Arundel                                      ","02.085","200 14TH AVENUE","BALTIMORE","MD","21225","PreK-5","Elementary","ZCTA5 21225","B19301_001",26626,1620
"102","Brooklyn Park Middle","English",35.7486861313869,2023,2,"Anne Arundel",1023," English Language Arts All Grades","All Students","763","290",38,"14.7","47.3","35.4","<= 5.0",20241015,2.25131386861314,"-8529283.2431","4752700.2065","2598","Anne Arundel                                      ","02.092","200 HAMMONDS LANE","BALTIMORE","MD","21225","6-8","Middle","ZCTA5 21225","B19301_001",26626,1620
"103","Brown Station Elementary","English",17.0205419029616,2023,15,"Montgomery",559," English Language Arts All Grades","All Students","239","66",27.6,"16.3","56.1","24.3","<= 5.0",20241015,10.5794580970384,"-8597279.7073","4741567.5076","2211","Montgomery                                        ","15.024","851 QUINCE ORCHARD BOULEVARD","GAITHERSBURG","MD","20878","HS-5","Elementary","ZCTA5 20878","B19301_001",69898,2690
"104","Brunswick Elementary","English",26.3347195967234,2023,10,"Frederick",2504," English Language Arts All Grades","All Students","364","201",55.2,"6.9","37.9","49.2","6.0",20241015,28.8652804032766,"-8642091.0393","4767443.8603","1765","Frederick                                         ","10.025","400 CENTRAL AVE","BRUNSWICK","MD","21716","PreK-5","Elementary","ZCTA5 21716","B19301_001",51221,4534
"105","Brunswick High","English",59.1379341864717,2023,10,"Frederick",2503," English Language Arts All Grades","All Students","245","195",79.6,"<= 5.0","18.8","61.6","18.0",20241015,20.4620658135283,"-8639270.3728","4767154.7058","1762","Frederick                                         ","10.036","101 CUMMINGS DRIVE","BRUNSWICK","MD","21716","9-12","High","ZCTA5 21716","B19301_001",51221,4534
"106","Brunswick Middle","English",44.9961824953445,2023,10,"Frederick",2525," English Language Arts All Grades","All Students","650","363",55.8,"6.3","37.8","49.7","6.2",20241015,10.8038175046555,"-8638832.3691","4766858.742","1744","Frederick                                         ","10.055","301 CUMMINGS DR","BRUNSWICK","MD","21716","6-8","Middle","ZCTA5 21716","B19301_001",51221,4534
"107","Bryant Woods Elementary","English",28.8920995670996,2023,13,"Howard",510," English Language Arts All Grades","All Students","172","76",44.2,"16.3","39.5","43.0","<= 5.0",20241015,15.3079004329004,"-8556818.5018","4753379.7794","1815","Howard                                            ","13.079","5450 BLUE HERON LANE","COLUMBIA","MD","21044","PreK-5","Elementary","ZCTA5 21044","B19301_001",67519,4010
"108","Buck Lodge Middle","English",13.3778301233199,2023,16,"Prince George's",2108," English Language Arts All Grades","All Students","1115","299",26.8,"21.3","51.9","25.7","<= 5.0",20241015,13.4221698766801,"-8567234.3339","4723263.5403","2023","Prince George's                                   ","16.094","2611 BUCK LODGE ROAD","ADELPHI","MD","20783","6-8","Middle","ZCTA5 20783","B19301_001",28657,1696
"109","Buckingham Elementary","English",25.757196969697,2023,23,"Worcester",901," English Language Arts All Grades","All Students","191","134",70.2,"<= 5.0","25.7","55.5","14.7",20241015,44.442803030303,"-8373669.9706","4624865.3431","1377","Worcester                                         ","23.007","100 BUCKINGHAM ROAD","BERLIN","MD","21811","PreK-4","Elementary","ZCTA5 21811","B19301_001",51603,4030
"110","Burning Tree Elementary","English",60.1093548387097,2023,15,"Montgomery",419," English Language Arts All Grades","All Students","220","153",69.5,"10.5","20.0","52.7","16.8",20241015,9.39064516129032,"-8587536.8671","4720240.1732","1371","Montgomery                                        ","15.207","7900 BEECH TREE ROAD","BETHESDA","MD","20817","K-5","Elementary","ZCTA5 20817","B19301_001",121150,8562
