X,Y,OBJECTID,County,PSC_NUMBER,SCHOOL_NAME,STREET,CITY,STATE,ZIP,Grades,School_Type
-8471574.128,4800166.0945,1875,Harford                                           ,12.039,Havre de Grace Middle/High                                  ,445 LEWIS LANE,HAVRE DE GRACE,MD,21078,6-12,Middle/High
-8500584.5633,4782108.6722,1876,Harford                                           ,12.040,Joppatowne Elementary                                       ,407 TRIMBLE ROAD,JOPPA,MD,21085,PreK-5,Elementary
-8506012.188,4796333.9432,1877,Harford                                           ,12.030,Fallston Middle                                             ,2303 CARRS MILL RD,FALLSTON,MD,21047,6-8,Middle
-8511391.394,4812639.2272,1878,Harford                                           ,12.031,North Bend Elementary                                       ,1445 NORTH BEND RD,JARRETTSVILLE,MD,21084,PreK-5,Elementary
-8494191.7879,4799484.3768,1879,Harford                                           ,12.033,Fountain Green Elementary                                   ,517 FOUNTAIN GREEN RD,BEL AIR,MD,21015,PreK-5,Elementary
-8487926.3059,4789992.5539,1880,Harford                                           ,12.034,Church Creek Elementary                                     ,4299 CHURCH CREEK ROAD,BELCAMP,MD,21017,PreK-5,Elementary
-8498622.847,4797571.2918,1881,Harford                                           ,12.035,Bel Air Middle                                              ,99 IDLEWILD ST,BEL AIR,MD,21014,6-8,Middle
-8499275.0959,4799159.7583,1882,Harford                                           ,12.024,Bel Air Elementary                                          ,30 E LEE ST,BEL AIR,MD,21014,PreK-5,Elementary
-8492276.951,4801767.0253,1883,Harford                                           ,12.025,Harford Academy at Campus Hills,100 THOMAS RUN RD,BEL AIR,MD,21015,PreK-12,Special Ed.
-8505202.0025,4819100.7961,1884,Harford                                           ,12.026,North Harford Elementary                                    ,120 PYLESVILLE RD,PYLESVILLE,MD,21132,PreK-5,Elementary
-8489846.7771,4815018.5624,1885,Harford                                           ,12.027,Dublin Elementary                                           ,1527 WHITEFORD RD,STREET,MD,21154,PreK-5,Elementary
-8471106.1696,4799588.0116,1886,Harford                                           ,12.028,Havre de Grace  Elementary                                  ,600 JUNIATA ST,HAVRE DE GRACE,MD,21078,PreK-5,Elementary
-8497167.8454,4795578.4857,1887,Harford                                           ,12.029,Ring Factory Elementary                                     ,1400 EMMORTON ROAD,BEL AIR,MD,21014,K-5,Elementary
-8504882.0423,4818945.3164,1888,Harford                                           ,12.016,North Harford High                                          ,211 PYLESVILLE RD,PYLESVILLE,MD,21132,9-12,High
-8514427.9539,4808325.407,1889,Harford                                           ,12.017,Jarrettsville Elementary                                    ,3818 NORRISVILLE RD,JARRETTSVILLE,MD,21084,K-5,Elementary
-8479160.6877,4796185.3594,1890,Harford                                           ,12.018,Swan Creek School                                           ,253 PARADISE ROAD,ABERDEEN,MD,21001,2-12,Alternate
-8497029.9726,4802429.5161,1891,Harford                                           ,12.020,C. Milton Wright High                                       ,1301 N FOUNTAIN GREEN RD,BEL AIR,MD,21015,9-12,High
-8497045.2397,4780293.0826,1892,Harford                                           ,12.021,Magnolia Middle                                             ,299 FT HOYLE RD,JOPPA,MD,21085,6-8,Middle
-8492282.6677,4802089.1401,1893,Harford                                           ,12.008,Harford Tech High                                           ,200 THOMAS RUN RD,BEL AIR,MD,21015,9-12,Career Tech
-8492125.9842,4782335.9743,1894,Harford                                           ,12.009,Edgewood High                                               ,2415 WILLOUGHBY BEACH RD.,EDGEWOOD,MD,21040,9-12,High
-8528386.0667,4617867.5012,1895,St. Mary's                                        ,18.012,Dr. James A. Forrest Career & Technology Center             ,24005 POINT LOOKOUT ROAD,LEONARDTOWN,MD,20650,9-12,Career Tech
-8544303.7042,4643618.9022,1896,St. Mary's                                        ,18.014,Mechanicsville Elementary                                   ,28585 THREE NOTCH ROAD,MECHANICSVILLE,MD,20659,K-5,Elementary
-8514931.0387,4622327.5963,1897,St. Mary's                                        ,18.015,Town Creek Elementary                                       ,45805 DENT DRIVE,LEXINGTON PARK,MD,20653,K-5,Elementary
-8528340.4013,4617626.568,1898,St. Mary's                                        ,18.004,Leonardtown High                                            ,23995 POINT LOOKOUT ROAD,LEONARDTOWN,MD,20650,9-12,High
-8501003.8181,4595067.3485,1899,St. Mary's                                        ,18.006,Ridge Elementary                                            ,49430 AIRDELE ROAD,RIDGE,MD,20680,PreK-5,Elementary
-8513776.9948,4614804.2927,1900,St. Mary's                                        ,18.032,George Washington Carver Elementary                         ,46155 CARVER SCHOOL BOULEVARD,GREAT MILLS,MD,20634,PreK-5,Elementary
-8531456.7599,4621406.4359,1901,St. Mary's                                        ,18.008,Leonardtown Elementary                                      ,22885 DUKE STREET,LEONARDTOWN,MD,20650,PreK-5,Elementary
-8464065.6445,4578567.3584,1902,Somerset                                          ,19.011,Ewell Elementary School                                     ,4005 SMITH ISLAND ROAD,EWELL,MD,21824,PreK-7,Elementary/Middle
-8426265.576,4606863.4704,1903,Somerset                                          ,19.014,Greenwood Elementary School                                 ,11412 DRYDEN ROAD,PRINCESS ANNE,MD,21853,2-5,Elementary
-8504957.2479,4609435.7768,1904,St. Mary's                                        ,18.002,Spring Ridge Middle                                         ,19856 THREE NOTCH ROAD,LEXINGTON PARK,MD,20653,6-8,Middle
-8429183.263,4593951.5298,1905,Somerset                                          ,19.003,Somerset County Board of Education                          ,7982A TAWES CAMPUS DRIVE,WESTOVER,MD,21871,8-12,Administrative
-8442888.9188,4577559.8307,1906,Somerset                                          ,19.004,Crisfield Academy & High School                             ,210 N. SOMERSET AVENUE,CRISFIELD,MD,21817,8-12,Middle/High
-8454379.9895,4601625.9216,1907,Somerset                                          ,19.007,Deal Island Elementary School                               ,23275 LOLA WHEATLEY ROAD,DEAL ISLAND,MD,21821,PreK-5,Elementary
-8426316.3348,4607600.7675,1908,Somerset                                          ,19.010,Princess Anne Elementary School                             ,11576 LANKFORD STREET,PRINCESS ANNE,MD,21853,PreK-1,Elementary
-8444577.8158,4748008.1606,1909,Queen Anne's                                      ,17.014,Sudlersville Elementary                                     ,300 S. CHURCH STREET,SUDLERSVILLE,MD,21668,PreK-4,Elementary
-8494739.221,4720394.8009,1910,Queen Anne's                                      ,17.023,Kent Island High                                            ,900 LOVE POINT ROAD,STEVENSVILLE,MD,21666,9-12,High
-8425435.0364,4605002.6969,1911,Somerset                                          ,19.002,Washington Academy & High School                            ,10902 OLD PRINCESS ANNE ROAD,PRINCESS ANNE,MD,21853,8-12,Middle/High
-8468104.4552,4728639.5795,1912,Queen Anne's                                      ,17.005,Centreville Elementary                                      ,213 HOMEWOOD AVENUE,CENTREVILLE,MD,21617,PreK-2,Elementary
-8494644.5874,4718464.341,1913,Queen Anne's                                      ,17.006,Stevensville Middle                                         ,610 MAIN STREET,STEVENSVILLE,MD,21666,6-8,Middle
-8494575.0244,4718775.2323,1914,Queen Anne's                                      ,17.007,Kent Island Elementary                                      ,110 ELEMENTARY WAY,STEVENSVILLE,MD,21666,PreK-2,Elementary
-8481284.693,4716234.4662,1915,Queen Anne's                                      ,17.009,Grasonville Elementary                                      ,5435 MAIN STREET,GRASONVILLE,MD,21638,PreK-5,Elementary
-8458115.2415,4742802.7017,1916,Queen Anne's                                      ,17.013,Church Hill Elementary                                      ,631 MAIN STREET,CHURCH HILL,MD,21623,PreK-4,Elementary
-8569970.127,4680080.8273,1917,Prince George's                                   ,16.210,Fort Washington Forest Elementary                           ,1300 FILLMORE ROAD,FORT WASHINGTON,MD,20744,PreK-6,Elementary
-8561516.9929,4729547.5161,1918,Prince George's                                   ,16.213,Martin Luther King Jr. Middle,4545 AMMENDALE ROAD,BELTSVILLE,MD,20705,6-8,Middle
-8466200.6942,4727008.6144,1919,Queen Anne's                                      ,17.001,Queen Anne's County High                                    ,125 RUTHSBURG ROAD,CENTREVILLE,MD,21617,9-12,High
-8465863.4667,4726556.9673,1920,Queen Anne's                                      ,17.004,Centreville Middle                                          ,231 RUTHSBURG ROAD,CENTREVILLE,MD,21617,6-8,Middle
-8563825.0303,4693506.1299,1921,Prince George's                                   ,16.205,Allenwood Elementary                                        ,6300 HARLEY LANE,TEMPLE HILLS,MD,20748,PreK-5,Elementary
-8558290.5114,4699470.701,1922,Prince George's                                   ,16.242,Longfields Elementary                                       ,3300 NEWKIRK AVENUE,FORESTVILLE,MD,20747,PreK-6,Elementary
-8562443.2773,4700713.2601,1923,Prince George's                                   ,16.258,Suitland High Annex                                         ,5200 SILVER HILL ROAD,FORESTVILLE,MD,20747,9-12,High
-8543305.5479,4715640.1495,1924,Prince George's                                   ,16.185,Benjamin Tasker Middle,4901 COLLINGTON ROAD,BOWIE,MD,20715,6-8,Middle
-8542045.4993,4715834.9543,1925,Prince George's                                   ,16.195,Kenilworth Elementary                                       ,12520 KEMBRIDGE DRIVE,BOWIE,MD,20715,K-5,Elementary
-8561338.8689,4702100.1741,1926,Prince George's                                   ,16.237,Concord Elementary                                          ,2004 CONCORD LANE,DISTRICT HEIGHTS,MD,20747,PreK-6,Elementary
-8558994.3461,4696912.1121,1927,Prince George's                                   ,16.215,Benjamin Foulois Creative and Performing Arts Academy,4601 BEAUFORD ROAD,MORNINGSIDE,MD,20746,K-8,Elementary/Middle
